9826300085853640016,123,BOOKS,0.00,NECTARWINE,500
9826300080045587019,123,BOOKS,0.00,NECTARWINE,500
9826300078186589018,123,BOOKS,0.00,NECTARWINE,500
9826300079089892012,123,BOOKS,0.00,NECTARWINE,500
9826300085853064019,123,BOOKS,0.00,NECTARWINE,500
9826300085791303032,123,BOOKS,0.00,NECTARWINE,500
9826300079299538017,123,BOOKS,0.00,NECTARWINE,500
9826300085855161011,123,BOOKS,0.00,NECTARWINE,500
9826300085853308010,123,BOOKS,0.00,NECTARWINE,500
9826300085853524012,123,BOOKS,0.00,NECTARWINE,500
9826300079250290038,123,BOOKS,0.00,NECTARWINE,500
9826300079703344010,123,BOOKS,0.00,NECTARWINE,500
9826300085855592017,123,BOOKS,0.00,NECTARWINE,500
9826300085853538012,123,BOOKS,0.00,NECTARWINE,500
9826300085853687017,123,BOOKS,0.00,NECTARWINE,500
9826300079179210018,123,BOOKS,0.00,NECTARWINE,500
9826300085853664016,123,BOOKS,0.00,NECTARWINE,500
9826300085854186019,123,BOOKS,0.00,NECTARWINE,500
9826300075342854013,123,BOOKS,0.00,NECTARWINE,500
9826300079789669033,123,BOOKS,0.00,NECTARWINE,500
9826300085854227011,123,BOOKS,0.00,NECTARWINE,500
9826300085855697014,123,BOOKS,0.00,NECTARWINE,500
9826300085855701014,123,BOOKS,0.00,NECTARWINE,500
9826300079781060017,123,BOOKS,0.00,NECTARWINE,500
9826300079242960037,123,BOOKS,0.00,NECTARWINE,500
9826300079530871011,123,BOOKS,0.00,NECTARWINE,500
9826300085881282013,123,BOOKS,0.00,NECTARWINE,500
9826300079262773021,123,BOOKS,0.00,NECTARWINE,500
9826300078159137019,123,BOOKS,0.00,NECTARWINE,500
9826300085868667012,123,BOOKS,0.00,NECTARWINE,500
9826300085865801010,123,BOOKS,0.00,NECTARWINE,500
9826300085866172015,123,BOOKS,0.00,NECTARWINE,500
9826300079258882018,123,BOOKS,0.00,NECTARWINE,500
9826300085867368018,123,BOOKS,0.00,NECTARWINE,500
9826300085868557015,123,BOOKS,0.00,NECTARWINE,500
9826300085867226018,123,BOOKS,0.00,NECTARWINE,500
9826300085867214014,123,BOOKS,0.00,NECTARWINE,500
9826300080080895012,123,BOOKS,0.00,NECTARWINE,500
9826300085866178012,123,BOOKS,0.00,NECTARWINE,500
9826300085866636019,123,BOOKS,0.00,NECTARWINE,500
9826300085868186013,123,BOOKS,0.00,NECTARWINE,500
9826300085868128015,123,BOOKS,0.00,NECTARWINE,500
9826300076358157010,123,BOOKS,0.00,NECTARWINE,500
9826300085868530012,123,BOOKS,0.00,NECTARWINE,500
9826300085867149012,123,BOOKS,0.00,NECTARWINE,500
9826300085866234013,123,BOOKS,0.00,NECTARWINE,500
9826300075088596018,123,BOOKS,0.00,NECTARWINE,500
9826300079459838017,123,BOOKS,0.00,NECTARWINE,500
9826300079633416011,123,BOOKS,0.00,NECTARWINE,500
9826300085847864011,123,BOOKS,0.00,NECTARWINE,500
9826300080383822010,123,BOOKS,0.00,NECTARWINE,500
9826300085846914015,123,BOOKS,0.00,NECTARWINE,500
9826300085847255012,123,BOOKS,0.00,NECTARWINE,500
9826300085845795019,123,BOOKS,0.00,NECTARWINE,500
9826300085845970018,123,BOOKS,0.00,NECTARWINE,500
9826300080043272010,123,BOOKS,0.00,NECTARWINE,500
9826300085848140015,123,BOOKS,0.00,NECTARWINE,500
9826300085845948014,123,BOOKS,0.00,NECTARWINE,500
9826300085845959011,123,BOOKS,0.00,NECTARWINE,500
9826300085846022017,123,BOOKS,0.00,NECTARWINE,500
9826300075657007017,123,BOOKS,0.00,NECTARWINE,500
9826300085666614034,123,BOOKS,0.00,NECTARWINE,500
9826300085845768016,123,BOOKS,0.00,NECTARWINE,500
9826300085846352018,123,BOOKS,0.00,NECTARWINE,500
9826300079114806011,123,BOOKS,0.00,NECTARWINE,500
9826300085836351012,123,BOOKS,0.00,NECTARWINE,500
9826300079408844017,123,BOOKS,0.00,NECTARWINE,500
9826300085837911012,123,BOOKS,0.00,NECTARWINE,500
9826300080081056028,123,BOOKS,0.00,NECTARWINE,500
9826300085837941019,123,BOOKS,0.00,NECTARWINE,500
9826300085837729018,123,BOOKS,0.00,NECTARWINE,500
9826300079741554018,123,BOOKS,0.00,NECTARWINE,500
9826300085838187018,123,BOOKS,0.00,NECTARWINE,500
9826300085839017016,123,BOOKS,0.00,NECTARWINE,500
9826300085836684016,123,BOOKS,0.00,NECTARWINE,500
9826300085839124010,123,BOOKS,0.00,NECTARWINE,500
9826300085836170016,123,BOOKS,0.00,NECTARWINE,500
9826300085837865010,123,BOOKS,0.00,NECTARWINE,500
9826300080152246029,123,BOOKS,0.00,NECTARWINE,500
9826300079856299011,123,BOOKS,0.00,NECTARWINE,500
9826300085841221010,123,BOOKS,0.00,NECTARWINE,500
9826300074587316036,123,BOOKS,0.00,NECTARWINE,500
9826300085842012012,123,BOOKS,0.00,NECTARWINE,500
9826300085840073016,123,BOOKS,0.00,NECTARWINE,500
9826300085840197013,123,BOOKS,0.00,NECTARWINE,500
9826300085840854019,123,BOOKS,0.00,NECTARWINE,500
9826300085842332014,123,BOOKS,0.00,NECTARWINE,500
9826300080438553016,123,BOOKS,0.00,NECTARWINE,500
9826300074853986033,123,BOOKS,0.00,NECTARWINE,500
9826300085840546011,123,BOOKS,0.00,NECTARWINE,500
9826300085841403014,123,BOOKS,0.00,NECTARWINE,500
9826300085841704015,123,BOOKS,0.00,NECTARWINE,500
